Wall time,Step,Value
1735096939.3611639,60000,0.014749463647603989
1735096965.5678017,120000,-0.014730548
1735096991.973905,180000,-0.034184869
1735097018.5919838,240000,-0.033047296
1735097045,300000,0.020079358
1735097072.0777674,360000,0.019242669
1735097098.762021,420000,0.021631082519888878
1735097125.408244,480000,-0.011993265
1735097152.1463218,540000,-0.013857651
1735097178.8302839,600000,-0.0270593
1735097205.5497384,660000,0.001051887
1735097232.1010215,720000,-0.013381926
1735097258.7147384,780000,-0.005773576
1735097285.3070893,840000,-0.010130469
1735097311.985682,900000,-0.018465439
1735097338.686603,960000,0.000729752
1735097365.2641795,1020000,-0.016806077
1735097391.8239865,1080000,-0.012602043
1735097418.4063287,1140000,0.010507170110940933
1735097445.3209846,1200000,0.006220245
1735097471.8528233,1260000,-0.015898705
1735097498.784668,1320000,-0.022591703
1735097525.104191,1380000,-0.009761635
1735097551.7561984,1440000,-0.005540879
1735097578.3353143,1500000,0.007947096
1735097604.9585917,1560000,-0.029504966
1735097631.498236,1620000,-0.012172651
1735097658.1813552,1680000,-0.016166432
1735097684.737108,1740000,-0.003992939
1735097711.333137,1800000,-0.012920951
1735097737.9026577,1860000,-0.012732347
1735097764.7534342,1920000,-0.022418467
1735097791.3407035,1980000,-0.025660498
1735097817.9374228,2040000,-0.034648277
1735097844.5866373,2100000,-0.0066329
1735097871.3383622,2160000,-0.016058922
1735097897.8535554,2220000,-0.003292068
1735097924.4959688,2280000,0.004902681
1735097951.0673761,2340000,-0.023435529
1735097978.784477,2400000,-0.005086454
1735098005.8084114,2460000,0.014330259524285793
1735098032.4668279,2520000,0.032997895032167435
1735098059,2580000,0.015949504
1735098085.4693189,2640000,0.018966071
1735098112.3634298,2700000,0.016850408166646957
1735098139.0177686,2760000,0.001619657
1735098165.6082687,2820000,0.014744774
1735098192.2294073,2880000,0.014761733822524548
1735098218.7250502,2940000,0.003986073
1735098245.4971368,3000000,0.008408515
1735098272.1960454,3060000,0.008336655
1735098298.8035126,3120000,0.001342392
1735098325.2889662,3180000,0.009933503
1735098352.0283961,3240000,-0.003549703
1735098378.6718524,3300000,-0.009974766
1735098405.124266,3360000,-0.019904565
1735098431.7667346,3420000,-0.004765542
1735098458.2870505,3480000,0.032542706
1735098485.1106024,3540000,-0.007420699
1735098511.9814048,3600000,-0.000795476
1735098538.8626642,3660000,-0.011802768
1735098565.4470203,3720000,-0.004584154
1735098592.0805697,3780000,-0.000404485
1735098618.598206,3840000,0.019837474450469017
1735098645.476974,3900000,0.009602547
1735098672.1926897,3960000,0.03290914
1735098699.2962942,4020000,0.1083701103925705
1735098726.4332926,4080000,0.012388324365019798
1735098756.419618,4140000,0.03183778
1735098784.9358573,4200000,0.056565795093774796
1735098812.4201918,4260000,0.091548748
1735098839.3951218,4320000,0.1377282738685608
1735098866.3294857,4380000,0.2636435925960541
1735098893.605237,4440000,0.2636722922325134
1735098921.1366494,4500000,0.093007632
1735098948.1471636,4560000,0.097781464
1735098975.0437453,4620000,0.13410711288452148
1735099001.8285217,4680000,0.095602289
1735099028.8739526,4740000,0.1745324730873108
1735099056.2998223,4800000,0.1242651492357254
1735099084.0557437,4860000,0.22742624580860138
1735099110.7802875,4920000,0.5111476182937622
1735099137.7936692,4980000,0.30232617259025574
1735099165.565383,5040000,0.6803442239761353
1735099195.886915,5100000,0.6866291165351868
1735099223.0957646,5160000,1.0915344953536987
1735099249.8113089,5220000,1.105228304862976
1735099276.7545273,5280000,1.3959370851516724
1735099305.3779063,5340089,2.14133358
1735099331.935783,5400089,1.7025116682052612
1735099359.1006145,5460089,2.373781919
1735099388.6658568,5520246,3.5220584869384766
1735099422.1373324,5581283,2.0942564010620117
1735099451.877557,5641716,3.404186487197876
1735099480.2134066,5702140,3.242407799
1735099509.9089258,5762813,2.770235300064087
1735099538.0299037,5822813,3.100691080093384
1735099564.9053156,5883194,3.1167588233947754
1735099592.9074292,5943765,3.6829261779785156
