Wall time,Step,Value
1734807799.8259587,60000,-0.012848536
1734807822.1338463,120000,-0.020412095
1734807844,180000,-0.016013972
1734807867.047444,240000,-0.013994566
1734807889.5913122,300000,-0.016806189
1734807912.0643268,360000,-0.028804842
1734807934.544386,420000,-0.01158692
1734807957.1463163,480000,-0.005577946
1734807979.509996,540000,-0.009488837
1734808002.0010161,600000,-0.027337393
1734808024.6083374,660000,-0.019780874
1734808047.0494065,720000,-0.025290808
1734808070,780000,-0.010182682
1734808091.8186269,840000,-0.014679369
1734808114.3693898,900000,-0.008184051
1734808136.7366743,960000,-0.006114451
1734808159.2032185,1020000,0.001135874
1734808181.594655,1080000,0.011928749270737171
1734808204.1208096,1140000,-0.011099179
1734808226.717019,1200000,0.004740174
1734808249.3042023,1260000,-0.02642498
1734808271.6862447,1320000,-0.011571153
1734808294.3157992,1380000,-0.007110405
1734808316.9214826,1440000,0.009945202
1734808340.2389085,1500000,-0.016622018
1734808363.0498688,1560000,0.005754074
1734808385.4470983,1620000,-0.004842281
1734808408.2146635,1680000,-0.020111497
1734808430.815399,1740000,-0.031018447
1734808453.2449932,1800000,-0.015551678
1734808475.5797355,1860000,-0.014327621
1734808498.1858203,1920000,-0.004394118
1734808520.3781989,1980000,0.012309376150369644
1734808542.9592314,2040000,0.00526158
1734808565.3189702,2100000,0.008165614
1734808587.7814336,2160000,-0.004272811
1734808610.5562623,2220000,0.030718469992280006
1734808633.0189378,2280000,-0.058396593
1734808655.569935,2340000,0.002536106
1734808677.9546273,2400000,-0.010845884
1734808700.6069238,2460000,0.018151570111513138
1734808723.0008512,2520000,-0.070550062
1734808745.7509732,2580000,0.003772163
1734808768.2997248,2640000,-0.050065551
1734808790.9644036,2700000,0.015419960021972656
1734808813.503233,2760000,-0.021881167
1734808836.0723777,2820000,-0.026526451
1734808858.4368753,2880000,0.001694949
1734808881.1259537,2940000,0.001352469
1734808904.141061,3000000,0.019000752
1734808926.6339352,3060000,-0.01148386
1734808949.465806,3120000,-0.023811754
1734808972.2768257,3180000,-0.051636472
1734808995.156942,3240000,-0.037274044
1734809017.8837173,3300000,-0.050853539
1734809040.619365,3360000,0.036508687
1734809063.2047853,3420000,0.058486018
1734809086,3480000,0.1800173819065094
1734809109.0044544,3540000,-0.110596702
1734809131.9742198,3600000,0.3103947341442108
1734809154.8212442,3660000,-0.007592487
1734809177.6492712,3720000,0.1661415845155716
1734809200.5940728,3780000,0.36971375346183777
1734809223.3595614,3840000,0.11146075278520584
1734809246.3079047,3900000,0.14850753545761108
1734809269.0699263,3960000,0.055501208
1734809291.7497087,4020000,0.061850834637880325
1734809314.5852165,4080000,0.14662227034568787
1734809337.6862605,4140000,0.016489410772919655
1734809361.1900375,4200000,-0.03081735
